id	source_word	source_language	target_word	target_language	relation_type
er1934	boek	nld	bok	swe	cognate
er1935	word	eng	woord	nld	cognate
er1936	word	eng	ord	swe	cognate
er1937	word	eng	ord	nor	cognate
er1938	word	eng	ord	dan	cognate
er1939	woord	nld	ord	swe	cognate
er1940	good	eng	goed	nld	cognate
er1941	good	eng	god	swe	cognate
er1942	good	eng	god	nor	cognate
er1943	good	eng	god	dan	cognate
er1944	goed	nld	god	swe	cognate
er1945	long	eng	lang	nld	cognate
er1946	long	eng	lång	swe	cognate
er1947	long	eng	lang	nor	cognate
er1948	long	eng	lang	dan	cognate
er1949	lang	nld	lång	swe	cognate
er1950	old	eng	oud	nld	cognate
er1951	old	eng	gammal	swe	cognate
er1952	old	eng	gammel	nor	cognate
er1953	old	eng	gammel	dan	cognate
er1954	oud	nld	gammal	swe	cognate
er1955	אמן	heb	amen	eng	borrowed_from
er1956	הללויה	heb	hallelujah	eng	borrowed_from
er1957	שבת	heb	sabbath	eng	borrowed_from
er1958	משיח	heb	messiah	eng	borrowed_from
er1959	כרוב	heb	cherub	eng	borrowed_from
er1960	שרף	heb	seraph	eng	borrowed_from
er1961	גיהנום	heb	gehenna	eng	borrowed_from
er1962	מנה	heb	manna	eng	borrowed_from
er1963	פסח	heb	passover	eng	borrowed_from
er1964	כשר	heb	kosher	eng	borrowed_from
er1965	קיבוץ	heb	kibbutz	eng	borrowed_from
er1966	גולם	heb	golem	eng	borrowed_from
er1967	கறி	tam	curry	eng	borrowed_from
er1968	அரிசி	tam	rice	eng	borrowed_from
er1969	சுறா	tam	shark	eng	borrowed_from
er1970	எருமை	tam	buffalo	eng	borrowed_from
er1971	கட்டமரன்	tam	catamaran	eng	borrowed_from
er1972	பரியா	tam	pariah	eng	borrowed_from
er1973	மா	tam	mango	eng	borrowed_from
er1974	vesi	fin	víz	hun	cognate
er1975	kala	fin	hal	hun	cognate
er1976	käsi	fin	kéz	hun	cognate
er1977	silmä	fin	szem	hun	cognate
er1978	veri	fin	vér	hun	cognate
er1979	elää	fin	él	hun	cognate
er1980	kuolla	fin	hal	hun	cognate
er1981	nimi	fin	név	hun	cognate
er1982	jää	fin	jég	hun	cognate
er1983	Wolkenkratzer	deu	skyscraper	eng	calque
er1984	gratte-ciel	fra	skyscraper	eng	calque
er1985	rascacielos	spa	skyscraper	eng	calque
er1986	Übermensch	deu	superman	eng	calque
er1987	Weltanschauung	deu	worldview	eng	calque
er1988	loup-garou	fra	werewolf	eng	calque
er1989	petit déjeuner	fra	breakfast	eng	calque
er1990	chemin de fer	fra	railroad	eng	calque
er1991	pomme de terre	fra	earth apple	eng	calque
er1992	небоскрёб	rus	skyscraper	eng	calque
er1993	железная дорога	rus	railroad	eng	calque
er1994	подсолнух	rus	sunflower	eng	calque
er1995	Kindergarten	deu	kindergarten	eng	calque
er1996	Zeitgeist	deu	zeitgeist	eng	calque
er1997	Wanderlust	deu	wanderlust	eng	calque
er1998	Angst	deu	angst	eng	calque
er1999	Doppelgänger	deu	doppelganger	eng	calque
er2000	Hinterland	deu	hinterland	eng	calque
er2001	Poltergeist	deu	poltergeist	eng	calque
er2002	Rucksack	deu	rucksack	eng	calque
er2003	Schadenfreude	deu	schadenfreude	eng	calque
er2004	Leitmotiv	deu	leitmotif	eng	calque
er2005	Blitzkrieg	deu	blitzkrieg	eng	calque
er2006	Festschrift	deu	festschrift	eng	calque
er2007	abacus	lat	abacus	eng	etymology
er2008	abstract	lat	abstract	eng	etymology
er2009	accurate	lat	accurate	eng	etymology
er2010	acid	lat	acid	eng	etymology
er2011	agenda	lat	agenda	eng	etymology
er2012	agriculture	lat	agriculture	eng	etymology
er2013	altitude	lat	altitude	eng	etymology
er2014	ambiguous	lat	ambiguous	eng	etymology
er2015	ample	lat	ample	eng	etymology
er2016	annual	lat	annual	eng	etymology
er2017	appendix	lat	appendix	eng	etymology
er2018	aquarium	lat	aquarium	eng	etymology
er2019	arena	lat	arena	eng	etymology
er2020	audio	lat	audio	eng	etymology
er2021	aura	lat	aura	eng	etymology
er2022	benefit	lat	benefit	eng	etymology
er2023	bilateral	lat	bilateral	eng	etymology
er2024	binary	lat	binary	eng	etymology
er2025	cancel	lat	cancel	eng	etymology
er2026	capital	lat	capital	eng	etymology
er2027	capture	lat	capture	eng	etymology
er2028	celebrate	lat	celebrate	eng	etymology
er2029	civil	lat	civil	eng	etymology
er2030	climate	lat	climate	eng	etymology
er2031	collapse	lat	collapse	eng	etymology
er2032	colony	lat	colony	eng	etymology
er2033	column	lat	column	eng	etymology
er2034	commit	lat	commit	eng	etymology
er2035	communicate	lat	communicate	eng	etymology
er2036	complete	lat	complete	eng	etymology
er2037	concept	lat	concept	eng	etymology
er2038	conduct	lat	conduct	eng	etymology
er2039	confirm	lat	confirm	eng	etymology
er2040	connect	lat	connect	eng	etymology
er2041	consent	lat	consent	eng	etymology
er2042	consider	lat	consider	eng	etymology
er2043	constant	lat	constant	eng	etymology
er2044	construct	lat	construct	eng	etymology
er2045	consume	lat	consume	eng	etymology
er2046	contact	lat	contact	eng	etymology
er2047	contain	lat	contain	eng	etymology
er2048	continue	lat	continue	eng	etymology
er2049	contract	lat	contract	eng	etymology
er2050	contribute	lat	contribute	eng	etymology
er2051	control	lat	control	eng	etymology
er2052	convert	lat	convert	eng	etymology
er2053	correct	lat	correct	eng	etymology
er2054	create	lat	create	eng	etymology
er2055	credit	lat	credit	eng	etymology
er2056	culture	lat	culture	eng	etymology
er2057	decide	lat	decide	eng	etymology
er2058	declare	lat	declare	eng	etymology
er2059	define	lat	define	eng	etymology
er2060	demonstrate	lat	demonstrate	eng	etymology
er2061	depend	lat	depend	eng	etymology
er2062	describe	lat	describe	eng	etymology
er2063	design	lat	design	eng	etymology
er2064	determine	lat	determine	eng	etymology
er2065	develop	lat	develop	eng	etymology
er2066	dictate	lat	dictate	eng	etymology
er2067	direct	lat	direct	eng	etymology
er2068	discuss	lat	discuss	eng	etymology
er2069	distribute	lat	distribute	eng	etymology
er2070	document	lat	document	eng	etymology
er2071	dominate	lat	dominate	eng	etymology
er2072	educate	lat	educate	eng	etymology
er2073	element	lat	element	eng	etymology
er2074	eliminate	lat	eliminate	eng	etymology
er2075	emotion	lat	emotion	eng	etymology
er2076	energy	lat	energy	eng	etymology
er2077	equal	lat	equal	eng	etymology
er2078	error	lat	error	eng	etymology
er2079	estimate	lat	estimate	eng	etymology
er2080	evaluate	lat	evaluate	eng	etymology
er2081	event	lat	event	eng	etymology
er2082	evidence	lat	evidence	eng	etymology
er2083	evolve	lat	evolve	eng	etymology
er2084	examine	lat	examine	eng	etymology
er2085	example	lat	example	eng	etymology
er2086	except	lat	except	eng	etymology
er2087	excite	lat	excite	eng	etymology
er2088	exist	lat	exist	eng	etymology
er2089	expect	lat	expect	eng	etymology
er2090	experiment	lat	experiment	eng	etymology
er2091	explain	lat	explain	eng	etymology
er2092	explode	lat	explode	eng	etymology
er2093	export	lat	export	eng	etymology
er2094	extend	lat	extend	eng	etymology
er2095	external	lat	external	eng	etymology
er2096	extract	lat	extract	eng	etymology
er2097	facility	lat	facility	eng	etymology
er2098	factor	lat	factor	eng	etymology
er2099	federal	lat	federal	eng	etymology
er2100	figure	lat	figure	eng	etymology
er2101	final	lat	final	eng	etymology
er2102	finance	lat	finance	eng	etymology
er2103	firm	lat	firm	eng	etymology
er2104	flexible	lat	flexible	eng	etymology
er2105	formal	lat	formal	eng	etymology
er2106	frequent	lat	frequent	eng	etymology
er2107	function	lat	function	eng	etymology
er2108	fundamental	lat	fundamental	eng	etymology
er2109	general	lat	general	eng	etymology
er2110	generate	lat	generate	eng	etymology
er2111	globe	lat	globe	eng	etymology
er2112	grade	lat	grade	eng	etymology
er2113	graduate	lat	graduate	eng	etymology
er2114	guarantee	lat	guarantee	eng	etymology
er2115	guide	lat	guide	eng	etymology
er2116	human	lat	human	eng	etymology
er2117	identify	lat	identify	eng	etymology
er2118	ignore	lat	ignore	eng	etymology
er2119	illustrate	lat	illustrate	eng	etymology
er2120	image	lat	image	eng	etymology
er2121	impact	lat	impact	eng	etymology
er2122	implement	lat	implement	eng	etymology
er2123	import	lat	import	eng	etymology
er2124	impose	lat	impose	eng	etymology
er2125	improve	lat	improve	eng	etymology
er2126	include	lat	include	eng	etymology
er2127	increase	lat	increase	eng	etymology
er2128	indicate	lat	indicate	eng	etymology
er2129	individual	lat	individual	eng	etymology
er2130	infant	lat	infant	eng	etymology
er2131	influence	lat	influence	eng	etymology
er2132	initial	lat	initial	eng	etymology
er2133	injure	lat	injure	eng	etymology
er2134	innocent	lat	innocent	eng	etymology
er2135	input	lat	input	eng	etymology
er2136	insert	lat	insert	eng	etymology
er2137	inspect	lat	inspect	eng	etymology
er2138	inspire	lat	inspire	eng	etymology
er2139	install	lat	install	eng	etymology
er2140	instant	lat	instant	eng	etymology
er2141	instrument	lat	instrument	eng	etymology
er2142	integrate	lat	integrate	eng	etymology
er2143	intellect	lat	intellect	eng	etymology
er2144	intend	lat	intend	eng	etymology
er2145	interest	lat	interest	eng	etymology
er2146	internal	lat	internal	eng	etymology
er2147	interpret	lat	interpret	eng	etymology
er2148	interval	lat	interval	eng	etymology
er2149	introduce	lat	introduce	eng	etymology
er2150	invest	lat	invest	eng	etymology
er2151	investigate	lat	investigate	eng	etymology
er2152	involve	lat	involve	eng	etymology
er2153	isolate	lat	isolate	eng	etymology
er2154	issue	lat	issue	eng	etymology
er2155	iterate	lat	iterate	eng	etymology
er2156	junction	lat	junction	eng	etymology
er2157	legend	lat	legend	eng	etymology
er2158	legal	lat	legal	eng	etymology
er2159	legislate	lat	legislate	eng	etymology
er2160	liberate	lat	liberate	eng	etymology
er2161	limit	lat	limit	eng	etymology
er2162	linear	lat	linear	eng	etymology
er2163	liquid	lat	liquid	eng	etymology
er2164	literal	lat	literal	eng	etymology
er2165	locate	lat	locate	eng	etymology
er2166	lunar	lat	lunar	eng	etymology
er2167	manual	lat	manual	eng	etymology
er2168	margin	lat	margin	eng	etymology
er2169	material	lat	material	eng	etymology
er2170	media	lat	media	eng	etymology
er2171	mental	lat	mental	eng	etymology
er2172	migrate	lat	migrate	eng	etymology
er2173	military	lat	military	eng	etymology
er2174	mineral	lat	mineral	eng	etymology
er2175	moderate	lat	moderate	eng	etymology
er2176	modify	lat	modify	eng	etymology
er2177	moral	lat	moral	eng	etymology
er2178	motive	lat	motive	eng	etymology
er2179	mutual	lat	mutual	eng	etymology
er2180	navigate	lat	navigate	eng	etymology
er2181	negative	lat	negative	eng	etymology
er2182	normal	lat	normal	eng	etymology
er2183	nuclear	lat	nuclear	eng	etymology
er2184	object	lat	object	eng	etymology
er2185	obtain	lat	obtain	eng	etymology
er2186	occupy	lat	occupy	eng	etymology
er2187	occur	lat	occur	eng	etymology
er2188	operate	lat	operate	eng	etymology
er2189	option	lat	option	eng	etymology
er2190	orient	lat	orient	eng	etymology
er2191	original	lat	original	eng	etymology
er2192	participate	lat	participate	eng	etymology
er2193	passive	lat	passive	eng	etymology
er2194	percent	lat	percent	eng	etymology
er2195	period	lat	period	eng	etymology
er2196	permit	lat	permit	eng	etymology
er2197	perspective	lat	perspective	eng	etymology
er2198	physical	lat	physical	eng	etymology
er2199	plural	lat	plural	eng	etymology
er2200	popular	lat	popular	eng	etymology
er2201	portion	lat	portion	eng	etymology
er2202	positive	lat	positive	eng	etymology
er2203	possess	lat	possess	eng	etymology
er2204	possible	lat	possible	eng	etymology
er2205	potential	lat	potential	eng	etymology
er2206	precise	lat	precise	eng	etymology
er2207	predict	lat	predict	eng	etymology
er2208	prepare	lat	prepare	eng	etymology
er2209	present	lat	present	eng	etymology
er2210	preserve	lat	preserve	eng	etymology
er2211	prevent	lat	prevent	eng	etymology
er2212	primary	lat	primary	eng	etymology
er2213	principle	lat	principle	eng	etymology
er2214	private	lat	private	eng	etymology
er2215	process	lat	process	eng	etymology
er2216	produce	lat	produce	eng	etymology
er2217	project	lat	project	eng	etymology
er2218	promote	lat	promote	eng	etymology
er2219	proper	lat	proper	eng	etymology
er2220	protect	lat	protect	eng	etymology
er2221	provide	lat	provide	eng	etymology
er2222	public	lat	public	eng	etymology
er2223	pursue	lat	pursue	eng	etymology
er2224	radical	lat	radical	eng	etymology
er2225	react	lat	react	eng	etymology
er2226	receive	lat	receive	eng	etymology
er2227	record	lat	record	eng	etymology
er2228	reduce	lat	reduce	eng	etymology
er2229	refer	lat	refer	eng	etymology
er2230	reflect	lat	reflect	eng	etymology
er2231	reform	lat	reform	eng	etymology
er2232	region	lat	region	eng	etymology
er2233	register	lat	register	eng	etymology
er2234	regulate	lat	regulate	eng	etymology
er2235	reject	lat	reject	eng	etymology
er2236	relate	lat	relate	eng	etymology
er2237	release	lat	release	eng	etymology
er2238	relevant	lat	relevant	eng	etymology
er2239	rely	lat	rely	eng	etymology
er2240	remove	lat	remove	eng	etymology
er2241	repeat	lat	repeat	eng	etymology
er2242	replace	lat	replace	eng	etymology
er2243	represent	lat	represent	eng	etymology
er2244	request	lat	request	eng	etymology
er2245	require	lat	require	eng	etymology
er2246	research	lat	research	eng	etymology
er2247	reserve	lat	reserve	eng	etymology
er2248	resolve	lat	resolve	eng	etymology
er2249	resource	lat	resource	eng	etymology
er2250	respond	lat	respond	eng	etymology
er2251	restore	lat	restore	eng	etymology
er2252	restrict	lat	restrict	eng	etymology
er2253	result	lat	result	eng	etymology
er2254	retain	lat	retain	eng	etymology
er2255	reveal	lat	reveal	eng	etymology
er2256	revenue	lat	revenue	eng	etymology
er2257	reverse	lat	reverse	eng	etymology
er2258	revolve	lat	revolve	eng	etymology
er2259	rigid	lat	rigid	eng	etymology
er2260	rural	lat	rural	eng	etymology
er2261	secure	lat	secure	eng	etymology
er2262	select	lat	select	eng	etymology
er2263	separate	lat	separate	eng	etymology
er2264	signal	lat	signal	eng	etymology
er2265	similar	lat	similar	eng	etymology
er2266	simple	lat	simple	eng	etymology
er2267	simulate	lat	simulate	eng	etymology
er2268	solar	lat	solar	eng	etymology
er2269	solid	lat	solid	eng	etymology
er2270	special	lat	special	eng	etymology
er2271	specific	lat	specific	eng	etymology
er2272	stable	lat	stable	eng	etymology
er2273	structure	lat	structure	eng	etymology
er2274	submit	lat	submit	eng	etymology
er2275	substance	lat	substance	eng	etymology
er2276	suggest	lat	suggest	eng	etymology
er2277	sum	lat	sum	eng	etymology
er2278	supreme	lat	supreme	eng	etymology
er2279	survive	lat	survive	eng	etymology
er2280	suspend	lat	suspend	eng	etymology
er2281	symbol	lat	symbol	eng	etymology
er2282	temporary	lat	temporary	eng	etymology
er2283	terminate	lat	terminate	eng	etymology
er2284	territory	lat	territory	eng	etymology
er2285	total	lat	total	eng	etymology
er2286	tradition	lat	tradition	eng	etymology
er2287	transfer	lat	transfer	eng	etymology
er2288	transform	lat	transform	eng	etymology
er2289	translate	lat	translate	eng	etymology
er2290	transmit	lat	transmit	eng	etymology
er2291	transport	lat	transport	eng	etymology
er2292	ultimate	lat	ultimate	eng	etymology
er2293	uniform	lat	uniform	eng	etymology
er2294	unique	lat	unique	eng	etymology
er2295	unite	lat	unite	eng	etymology
er2296	universe	lat	universe	eng	etymology
er2297	urban	lat	urban	eng	etymology
er2298	valid	lat	valid	eng	etymology
er2299	vary	lat	vary	eng	etymology
er2300	vehicle	lat	vehicle	eng	etymology
er2301	verbal	lat	verbal	eng	etymology
er2302	verify	lat	verify	eng	etymology
er2303	version	lat	version	eng	etymology
er2304	video	lat	video	eng	etymology
er2305	violate	lat	violate	eng	etymology
er2306	virtual	lat	virtual	eng	etymology
er2307	visible	lat	visible	eng	etymology
er2308	visual	lat	visual	eng	etymology
er2309	vital	lat	vital	eng	etymology
er2310	vocal	lat	vocal	eng	etymology
er2311	volume	lat	volume	eng	etymology
er2312	voluntary	lat	voluntary	eng	etymology
er2313	pater	lat	patēr	grc	cognate
er2314	mater	lat	mētēr	grc	cognate
er2315	frater	lat	phrater	grc	cognate
er2316	genus	lat	genos	grc	cognate
er2317	nomen	lat	onoma	grc	cognate
er2318	dens	lat	odous	grc	cognate
er2319	cor	lat	kardia	grc	cognate
er2320	pes	lat	pous	grc	cognate
er2321	rex	lat	basileus	grc	cognate
er2322	novus	lat	neos	grc	cognate
er2323	tres	lat	treis	grc	cognate
er2324	decem	lat	deka	grc	cognate
er2325	duo	lat	dyo	grc	cognate
er2326	septem	lat	hepta	grc	cognate
er2327	octo	lat	okto	grc	cognate
er2328	sex	lat	hex	grc	cognate
er2329	centum	lat	hekaton	grc	cognate
er2330	mille	lat	khilioi	grc	cognate
er2331	stella	lat	aster	grc	cognate
er2332	luna	lat	selene	grc	cognate
er2333	sol	lat	helios	grc	cognate
er2334	ignis	lat	pyr	grc	cognate
er2335	aqua	lat	hydor	grc	cognate
er2336	ventus	lat	anemos	grc	cognate
er2337	nox	lat	nyx	grc	cognate
er2338	dies	lat	hemera	grc	cognate
er2339	annus	lat	etos	grc	cognate
er2340	vita	lat	bios	grc	cognate
er2341	mors	lat	thanatos	grc	cognate
er2342	bellum	lat	polemos	grc	cognate
er2343	navis	lat	naus	grc	cognate
er2344	equus	lat	hippos	grc	cognate
er2345	canis	lat	kyon	grc	cognate
er2346	ovis	lat	ois	grc	cognate
er2347	bos	lat	bous	grc	cognate
er2348	porcus	lat	khoiros	grc	cognate
er2349	ager	lat	agros	grc	cognate
er2350	hortus	lat	kepos	grc	cognate
er2351	via	lat	hodos	grc	cognate
er2352	urbs	lat	polis	grc	cognate
er2353	domus	lat	domos	grc	cognate
er2354	porta	lat	pyle	grc	cognate
